id,supplier_code,supplier_stock_level,supplier_backorder_eta,MSKU,ASIN,UPC,MPN,supplier_map_price,adjusted_supplier_unit_price,supplier_unit_price,supplier_pack_size,supplier_sold_by_increments,supplier_case_size,supplier_notes,supplier_item_description,supplier_unit_shipping_weight_in_pounds,supplier_status_code,misc1,misc2,misc3,misc4,misc5,supplier_sku,supplier_upcharge_pct,supplier_backorder_qty,brand,MSRP,updated_at,supplier_id,uploaded_at,case_upc,category_code,shelf_life
678561,ID1,1,NULL,NULL,NULL,00051131790407,NULL,NULL,2.31,6.93,1,3,72,1CT,"Scotch Removable Double Tape",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101631,NULL,NULL,Scotch,3.99,"2020-03-11 12:26:34.647247",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678562,ID1,30,NULL,NULL,NULL,00075656004443,NULL,NULL,2.59,7.77,1,3,72,EA,"JA-RU ARMY COMMAND FIGURES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101648,NULL,NULL,Ja-Ru,4.99,"2020-03-11 12:26:34.647311",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678563,ID1,94,NULL,NULL,NULL,00075656006515,NULL,NULL,3.63,10.89,1,3,36,EA,"JA-RU CYBER POP SHOT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101656,NULL,NULL,Ja-Ru,6.99,"2020-03-11 12:26:34.647375",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678564,ID1,48,NULL,NULL,NULL,00075656006591,NULL,NULL,1.39,4.17,1,3,72,EA,"JA-RU BLOW ROCKET",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101664,NULL,NULL,Ja-Ru,2.99,"2020-03-11 12:26:34.647439",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678565,ID1,32,NULL,NULL,NULL,00071249340943,NULL,NULL,7.46,7.46,1,1,12,1KIT,"L'OREAL COLORISTA COLOR REMOVER",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101672,NULL,NULL,L'Oreal,11.99,"2020-03-11 12:26:34.647502",30,"2020-04-30 15:04:56.140122",NULL,NULL,NULL
678566,ID1,3,NULL,NULL,NULL,00071249360712,NULL,NULL,7.46,7.46,1,1,12,1KIT,"L'OREAL COLORISTA SEMI-PERMANANT COLOR TURQUISE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101680,NULL,NULL,L'Oreal,11.99,"2020-03-11 12:26:34.647567",30,"2020-04-30 15:04:56.140122",NULL,NULL,NULL
678567,ID1,292,NULL,NULL,NULL,00075656019867,NULL,NULL,0.93,2.79,1,3,288,EA,"JA-RU YO-YO ASSTD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101761,NULL,NULL,Ja-Ru,1.99,"2020-03-11 12:26:34.647631",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678568,ID1,47,NULL,NULL,NULL,00051131610064,NULL,NULL,4.71,14.129999999999999,1,3,12,3X3,"Post-It Yellow Post-It Note Cube",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101796,NULL,NULL,Post-It,9.99,"2020-03-11 12:26:34.647697",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678569,ID1,294,NULL,NULL,NULL,00021200590184,NULL,NULL,1.44,4.32,1,3,48,200CT,"POST IT NOTES COLORS 1 3/8" X 1 7/8" 4 PADS, 200 CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101801,NULL,NULL,Post-It,2.89,"2020-03-11 12:26:34.647761",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678570,ID1,24,NULL,NULL,NULL,00077326830864,NULL,NULL,4.24,12.72,1,3,24,5.5Z,"TOM'S OF MAINE TOOTHPASTE ANTIPLAQUE TARTAR CONTROL PLUS WHITENING 5.5 OUNC",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101818,NULL,NULL,"Tom's of Maine",6.89,"2020-03-11 12:26:34.647825",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678571,ID1,0,NULL,NULL,NULL,00022796900203,NULL,NULL,5.43,16.29,1,3,6,13Z,"Organix Shampoo Vitamin E 13Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101877,NULL,NULL,NULL,8.79,"2020-03-11 12:26:34.647888",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678572,ID1,0,NULL,NULL,NULL,00071249360729,NULL,NULL,7.46,7.46,1,1,12,1KIT,"L'OREAL COLORISTA SEMI-PERMANANT COLOR: HOT PINK",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101885,NULL,NULL,L'Oreal,11.99,"2020-03-11 12:26:34.647952",30,"2020-04-30 15:04:56.140122",NULL,NULL,NULL
678573,ID1,1456,NULL,NULL,NULL,00021200503474,NULL,NULL,3.44,10.32,1,3,24,4PK,"POST IT FLAGS W/DISP",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101893,NULL,NULL,Post-It,6.39,"2020-03-11 12:26:34.648017",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678574,ID1,54,NULL,NULL,NULL,00075656021587,NULL,NULL,2.59,7.77,1,3,72,EA,"JA-RU HAND CUFFS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101931,NULL,NULL,Ja-Ru,4.99,"2020-03-11 12:26:34.648083",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678575,ID1,24,NULL,NULL,NULL,00077326830840,NULL,NULL,4.24,12.72,1,3,24,4.7Z,"TOM'S OF MAINE TOOTHPASTE WICKED FRESH SPEARMINT 4.7 OUNCE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101941,NULL,NULL,"Tom's of Maine",6.89,"2020-03-11 12:26:34.648147",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678576,ID1,60,NULL,NULL,NULL,00075656022560,NULL,NULL,1.18,3.54,1,3,144,EA,"JA-RU PRINCESS PLAY SET",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101958,NULL,NULL,Ja-Ru,2.59,"2020-03-11 12:26:34.648211",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678577,ID1,0,NULL,NULL,NULL,00075656024243,NULL,NULL,1.06,3.18,1,3,144,EA,"JA-RU JEWELRY SET",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101966,NULL,NULL,Ja-Ru,2.29,"2020-03-11 12:26:34.648275",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678578,ID1,24,NULL,NULL,NULL,00077326830796,NULL,NULL,4.24,12.72,1,3,24,5.5Z,"Toms Of Maine Antiplaque Whitening Fluoride-Free Toothpaste Peppermint 5.5z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101974,NULL,NULL,"Tom's of Maine",6.89,"2020-03-11 12:26:34.648339",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678579,ID1,0,NULL,NULL,NULL,00071249360736,NULL,NULL,7.46,7.46,1,1,12,1KIT,"L'OREAL COLORISTA SEMI-PERMANANT COLOR: MINDNIGHT BLUE",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101982,NULL,NULL,L'Oreal,11.99,"2020-03-11 12:26:34.648403",30,"2020-04-30 15:04:56.140122",NULL,NULL,NULL
678580,ID1,0,NULL,NULL,NULL,00071249360781,NULL,NULL,7.46,7.46,1,1,12,1KIT,"L'OREAL COLORISTA SEMI-PERMANANT COLOR:MAROON",NULL,NULL,NULL,NULL,NULL,NULL,NULL,101990,NULL,NULL,L'Oreal,11.99,"2020-03-11 12:26:34.648466",30,"2020-04-30 15:04:56.140122",NULL,NULL,NULL
678581,ID1,0,NULL,NULL,NULL,00077326830710,NULL,NULL,4.24,12.72,1,3,24,4.7Z,"TOM'S OF MAINE TOOTHPASTE WICKED FRESH PEPPERMINT 4.7 OUNCES",NULL,NULL,NULL,NULL,NULL,NULL,NULL,102016,NULL,NULL,"Tom's of Maine",6.89,"2020-03-11 12:26:34.648530",30,"2020-07-15 10:12:07.554715",NULL,NULL,NULL
678582,ID1,41,NULL,NULL,NULL,00075656031234,NULL,NULL,2.08,6.24,1,3,72,EA,"JA-RU PLAY MONEY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,102040,NULL,NULL,Ja-Ru,3.99,"2020-03-11 12:26:34.648596",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678583,ID1,217,NULL,NULL,NULL,00075656046528,NULL,NULL,0.93,2.79,1,3,144,2PK,"JA-RU PUNCH BALLOON-EMOJI 2PK",NULL,NULL,NULL,NULL,NULL,NULL,NULL,102059,NULL,NULL,Ja-Ru,1.99,"2020-03-11 12:26:34.648660",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678584,ID1,12,NULL,NULL,NULL,00071249360798,NULL,NULL,7.46,7.46,1,1,12,1KIT,"L'OREAL COLORISTA SEMI-PERMANANT COLOR:GREEN",NULL,NULL,NULL,NULL,NULL,NULL,NULL,102075,NULL,NULL,L'Oreal,11.99,"2020-03-11 12:26:34.648723",30,"2020-04-30 15:04:56.140122",NULL,NULL,NULL
678585,ID1,78,NULL,NULL,NULL,00075656046542,NULL,NULL,0.93,2.79,1,3,144,EA,"JA-RU HI BOUNCE BALLS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,102091,NULL,NULL,Ja-Ru,1.99,"2020-03-11 12:26:34.648787",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678586,ID1,25,NULL,NULL,NULL,00602406614241,NULL,NULL,6.7,26.8,1,4,4,10Z,"Village Candle Decor Collection Balsam Fir 10z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,102229,NULL,NULL,"Village Candle",11.99,"2020-03-11 12:26:34.648851",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678587,ID1,90,NULL,NULL,NULL,00075656053038,NULL,NULL,0.93,2.79,1,3,144,1CT,"Ja-Ru Splat Ball",NULL,NULL,NULL,NULL,NULL,NULL,NULL,102237,NULL,NULL,Ja-Ru,1.99,"2020-03-11 12:26:34.648923",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678588,ID1,22,NULL,NULL,NULL,00043168378925,NULL,NULL,6.08,24.32,1,4,4,1CT,"General Electric LED Glove 5Watt/40Watt Equilvalent Small CA Soft White Dec",NULL,NULL,NULL,NULL,NULL,NULL,NULL,102393,NULL,NULL,GeneralElectric,8.99,"2020-03-11 12:26:34.648987",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678589,ID1,0,NULL,NULL,NULL,00075656022089,NULL,NULL,1.06,3.18,1,3,144,EA,"JA-RU MAGNETIC LETTERS/NUMBERS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,102407,NULL,NULL,Ja-Ru,2.29,"2020-03-11 12:26:34.649051",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678590,ID1,22,NULL,NULL,NULL,00071249152874,NULL,NULL,8.36,8.36,1,1,24,1.7Z,"LOR COLLAGEN DAY/NITE CREAM 1.7Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,102458,NULL,NULL,L'Oreal,13.49,"2020-03-11 12:26:34.649118",30,"2020-04-30 15:04:56.140122",NULL,NULL,NULL
678591,ID1,54,NULL,NULL,NULL,00075656024335,NULL,NULL,1.39,4.17,1,3,144,EA,"JA-RU PLAY JEWELRY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,102466,NULL,NULL,Ja-Ru,2.99,"2020-03-11 12:26:34.649182",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678592,ID1,123,NULL,NULL,NULL,00075656002159,NULL,NULL,1.06,3.18,1,3,144,EA,"JA-RU FINGER SPORTS ASSTD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,102482,NULL,NULL,Ja-Ru,2.29,"2020-03-11 12:26:34.649246",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678593,ID1,92,NULL,NULL,NULL,00075656022065,NULL,NULL,1.18,3.54,1,3,144,EA,"JA-RU FOAM LETTERS/NUMBERS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,102490,NULL,NULL,Ja-Ru,2.59,"2020-03-11 12:26:34.649312",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678594,ID1,24,NULL,NULL,NULL,00036800623866,NULL,NULL,1.12,6.720000000000001,1,6,12,8Z,"Top Care Amber Antiseptic Mouth Rinse 8oz",NULL,NULL,NULL,NULL,NULL,NULL,NULL,102547,NULL,NULL,"TopCare ViJon",1.99,"2020-03-11 12:26:34.649376",30,"2020-06-22 03:51:19.085215",NULL,NULL,NULL
678595,ID1,24,NULL,NULL,NULL,00036800623873,NULL,NULL,1.65,4.949999999999999,1,3,6,33.8Z,"Topcare Antiseptic Mouth Wash Original Amber",NULL,NULL,NULL,NULL,NULL,NULL,NULL,102555,NULL,NULL,"TopCare ViJon",4.99,"2020-03-11 12:26:34.649440",30,"2020-06-22 03:51:19.085215",NULL,NULL,NULL
678596,ID1,24,NULL,NULL,NULL,00036800600652,NULL,NULL,1.95,5.85,1,3,6,33.8Z,"Topcare Antiseptic Mouth Wash Blue Mint",NULL,NULL,NULL,NULL,NULL,NULL,NULL,102563,NULL,NULL,"TopCare ViJon",4.99,"2020-03-11 12:26:34.649505",30,"2020-06-22 03:51:19.085215",NULL,NULL,NULL
678597,ID1,21,NULL,NULL,NULL,00075656024274,NULL,NULL,1.06,3.18,1,3,144,EA,"JA-RU PLAY PONY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,102598,NULL,NULL,Ja-Ru,2.29,"2020-03-11 12:26:34.649569",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678598,ID1,24,NULL,NULL,NULL,00302993928041,NULL,NULL,13.02,39.06,1,3,12,4.Z,"CETAPHIL FACIAL MOISTURIZER 4.Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,102628,NULL,NULL,Cetaphil,20.99,"2020-03-11 12:26:34.649633",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678599,ID1,13,NULL,NULL,NULL,00036800319295,NULL,NULL,3.34,3.34,1,1,48,8CT,"TC CLEANSING NOSE STRIPS",NULL,NULL,NULL,NULL,NULL,NULL,NULL,102660,NULL,NULL,TopCare,6.79,"2020-03-11 12:26:34.649697",30,"2020-04-30 14:40:03.382430",NULL,NULL,NULL
678600,ID1,234,NULL,NULL,NULL,00017000018744,NULL,NULL,5.05,15.149999999999999,1,3,6,16.Z,"Dial Body Wash Springwater 16oz",NULL,NULL,NULL,NULL,NULL,NULL,NULL,102679,NULL,NULL,Dial,8.29,"2020-03-11 12:26:34.649760",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678601,ID1,0,NULL,NULL,NULL,00827444000973,NULL,NULL,8.15,8.15,1,1,24,10Z,"Amo Revitalens Multi Solution 10Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,102709,NULL,NULL,AMO,13.09,"2020-03-11 12:26:34.649824",30,"2020-03-30 07:04:05.273627",NULL,NULL,NULL
678602,ID1,76,NULL,NULL,NULL,00032700915476,NULL,NULL,6.66,19.98,1,3,36,1CT,"Hartz Dual Tie Out Cable",NULL,NULL,NULL,NULL,NULL,NULL,NULL,102717,NULL,NULL,Hartz,12.99,"2020-03-11 12:26:34.649887",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678603,ID1,15,NULL,NULL,NULL,00052092020138,NULL,NULL,3.33,49.95,1,15,15,1CT,"Crisp Bake Giant Pizza Crisper",NULL,NULL,NULL,NULL,NULL,NULL,NULL,102741,NULL,NULL,CrispBake,5.99,"2020-03-11 12:26:34.649951",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678604,ID1,24,NULL,NULL,NULL,00047400130623,NULL,NULL,2.3,6.8999999999999995,1,3,12,7Z,"Gillette Series 3X-Action Protection Shave Gel",NULL,NULL,NULL,NULL,NULL,NULL,NULL,102792,NULL,NULL,Gillette,3.69,"2020-03-11 12:26:34.650015",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678605,ID1,0,NULL,NULL,NULL,00732153107946,NULL,NULL,1.75,15.75,1,9,36,1.87Z,"Epic Performance Bar Almond Butter Chocolate",NULL,NULL,NULL,NULL,NULL,NULL,NULL,102865,NULL,NULL,Epic,2.89,"2020-03-11 12:26:34.650079",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678606,ID1,NULL,NULL,NULL,NULL,00072140012472,NULL,NULL,3.67,3.67,1,1,12,16.9Z,"NIVEA BODY WASH MEN IMPACT 16.9Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,102891,NULL,NULL,Nivea,5.89,"2020-03-11 12:26:34.650146",30,"2020-03-16 08:09:27.271029",NULL,NULL,NULL
678607,ID1,24,NULL,NULL,NULL,00036800035935,NULL,NULL,0.6,3.5999999999999996,1,6,144,1CT,"TC NAIL BOARD ARTFCL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,102903,NULL,NULL,TopCareImplemnt,1.39,"2020-03-11 12:26:34.650212",30,"2020-06-22 03:51:19.085215",NULL,NULL,NULL
678608,ID1,24,NULL,NULL,NULL,00036800336964,NULL,NULL,0.6,3.5999999999999996,1,6,144,1CT,"TC NAIL BOARD NATL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,102911,NULL,NULL,TopCareImplemnt,1.39,"2020-03-11 12:26:34.650276",30,"2020-06-22 03:51:19.085215",NULL,NULL,NULL
678609,ID1,94,NULL,NULL,NULL,00075656054264,NULL,NULL,0.93,2.79,1,3,144,EA,"JA-RU PLAY GOO",NULL,NULL,NULL,NULL,NULL,NULL,NULL,102938,NULL,NULL,Ja-Ru,1.99,"2020-03-11 12:26:34.650339",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678610,ID1,24,NULL,NULL,NULL,00602406614197,NULL,NULL,6.7,26.8,1,4,4,10Z,"Village Candle Decor Collection Black Bamboo 10z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,102962,NULL,NULL,"Village Candle",11.99,"2020-03-11 12:26:34.650405",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678611,ID1,24,NULL,NULL,NULL,00075656001961,NULL,NULL,0.93,2.79,1,3,144,EA,"JA-RU CRUSH BALL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,102997,NULL,NULL,Ja-Ru,1.99,"2020-03-11 12:26:34.650469",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678612,ID1,16,NULL,NULL,NULL,00602406604075,NULL,NULL,6.7,26.8,1,4,4,10Z,"Village Candle Decor Collection Apple Pumpkin 10z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103004,NULL,NULL,"Village Candle",11.99,"2020-03-11 12:26:34.650533",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678613,ID1,24,NULL,NULL,NULL,00602406615521,NULL,NULL,6.7,26.8,1,4,4,10Z,"Village Candle Decor Collection Cinnamon Spice 10z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103047,NULL,NULL,"Village Candle",11.99,"2020-03-11 12:26:34.650597",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678614,ID1,0,NULL,NULL,NULL,00827444000997,NULL,NULL,3.51,10.53,1,3,24,4Z,"Amo Revitalens Multi Solution Travel 4Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103055,NULL,NULL,AMO,5.69,"2020-03-11 12:26:34.650661",30,"2020-07-08 08:36:47.367786",NULL,NULL,NULL
678615,ID1,9,NULL,NULL,NULL,00036000423396,NULL,NULL,6.54,6.54,1,1,3,34CT,"KOTEX TAMPON SUPER PLUS 34CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103081,NULL,NULL,Kotex,10.79,"2020-03-11 12:26:34.650725",30,"2020-04-30 15:04:56.140122",NULL,NULL,NULL
678616,ID1,18,NULL,NULL,NULL,00602406614180,NULL,NULL,6.7,26.8,1,4,4,10Z,"Village Candle Decor Collection Mulled Cider 10z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103111,NULL,NULL,"Village Candle",11.99,"2020-03-11 12:26:34.650788",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678617,ID1,54,NULL,NULL,NULL,00070896282729,NULL,NULL,1.54,4.62,1,3,72,10CT,"WLT CANDLE WAVY SPARKLE RAINBW",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103136,NULL,NULL,"Wilton Entrprse",2.99,"2020-03-11 12:26:34.650852",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678618,ID1,55,NULL,NULL,NULL,00039800079336,NULL,NULL,7.61,22.830000000000002,1,3,24,"4 CT","L92SBP-4 LITH AAA-4PK",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103152,NULL,NULL,Energizer,12.99,"2020-03-11 12:26:34.650916",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678619,ID1,95,NULL,NULL,NULL,00841058021049,NULL,NULL,6.25,18.75,1,3,12,3CT,"SCHICK EXTREME 4 MENS DISPOSABLE 3EA",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103160,NULL,NULL,Schick,9.99,"2020-03-11 12:26:34.650979",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678620,ID1,11,NULL,NULL,NULL,00841058003199,NULL,NULL,3.72,11.16,1,3,12,6Z,"EDGE 2IN1 SHAVE CREAM 6Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103179,NULL,NULL,Edge,5.99,"2020-03-11 12:26:34.651043",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678621,ID1,350,NULL,NULL,NULL,00878971000004,NULL,NULL,2.55,7.6499999999999995,1,3,12,11.99Z,"Ultra Standard Moco De Gorila Gel Yellow",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103187,NULL,NULL,Ultra/Standard,3.99,"2020-03-11 12:26:34.651106",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678622,ID1,0,NULL,NULL,NULL,00841058003137,NULL,NULL,3.72,3.72,1,1,12,8Z,"SKINTIMATE 2IN1 SHAVING CREAM/CD WATERLILY",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103195,NULL,NULL,Skintimate,5.99,"2020-03-11 12:26:34.651170",30,"2020-03-30 07:04:05.273627",NULL,NULL,NULL
678623,ID1,15,NULL,NULL,NULL,00878971000127,NULL,NULL,2.55,7.6499999999999995,1,3,12,11.99Z,"Ultra Standard Moco De Gorilla Gil Sport",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103217,NULL,NULL,Ultra/Standard,3.99,"2020-03-11 12:26:34.651234",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678624,ID1,27,NULL,NULL,NULL,00853382004261,NULL,NULL,5.26,15.78,1,3,12,6Z,"CREMO SHAVING CREAM SANDALWOOD 6Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103233,NULL,NULL,CREMO,8.49,"2020-03-11 12:26:34.651303",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678625,ID1,60,NULL,NULL,NULL,00853382004407,NULL,NULL,7.07,21.21,1,3,12,1CT,"CREMO BEARD COMB",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103251,NULL,NULL,CREMO,11.39,"2020-03-11 12:26:34.651366",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678626,ID1,24,NULL,NULL,NULL,00602406614166,NULL,NULL,6.7,26.8,1,4,4,10Z,"Village Candle Decor Colletion Tropical Gataway 10z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103268,NULL,NULL,"Village Candle",11.99,"2020-03-11 12:26:34.651430",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678627,ID1,18,NULL,NULL,NULL,00741393331547,NULL,NULL,7.23,43.38,1,6,6,EA,"EP MEASURING SCOOP-TEA INFUSER TEAL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103292,NULL,NULL,Epoca,13.99,"2020-03-11 12:26:34.651494",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678628,ID1,0,NULL,NULL,NULL,00022600002208,NULL,NULL,5.87,17.61,1,3,12,3.3Z,"NAIR GLIDES AWAY SENSITIVE COCONUT OIL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103306,NULL,NULL,Nair,9.49,"2020-03-11 12:26:34.651557",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678629,ID1,0,NULL,NULL,NULL,00022600000334,NULL,NULL,8.14,24.42,1,3,12,12.6Z,"NAIR SHOWER POWER PUMP COCONUT 12.6Z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103330,NULL,NULL,Nair,12.99,"2020-03-11 12:26:34.651621",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678630,ID1,9,NULL,NULL,NULL,00602406611943,NULL,NULL,12.05,36.150000000000006,1,3,3,24Z,"Village Candle Decor Collection Balsam Fir 24z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103349,NULL,NULL,"Village Candle",19.99,"2020-03-11 12:26:34.651685",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678631,ID1,10,NULL,NULL,NULL,00602406611868,NULL,NULL,12.05,36.150000000000006,1,3,3,24Z,"Village Candle Decor Collection Black Bamboo 24z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103365,NULL,NULL,"Village Candle",19.99,"2020-03-11 12:26:34.651748",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678632,ID1,307,NULL,NULL,NULL,00070612250247,NULL,NULL,2.65,7.949999999999999,1,3,6,24Z,"Armor All Car Wash",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103381,NULL,NULL,"Armor All",4.49,"2020-03-11 12:26:34.651811",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678633,ID1,24,NULL,NULL,NULL,00070942125611,NULL,NULL,1.44,4.32,1,3,72,2CT,"BUTLER CRAYOLA TB PIPSQUAK TWN 2CT",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103391,NULL,NULL,GUM,2.39,"2020-03-11 12:26:34.651875",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678634,ID1,15,NULL,NULL,NULL,00878971000011,NULL,NULL,2.55,7.6499999999999995,1,3,12,11.99Z,"Ultra Standard Moco De Gorilla Gel Red",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103421,NULL,NULL,Ultra/Standard,3.99,"2020-03-11 12:26:34.651938",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678635,ID1,6,NULL,NULL,NULL,00602406614340,NULL,NULL,12.05,36.150000000000006,1,3,3,24Z,"Village Candle Decor Collection Apple Pumpkin 24z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103446,NULL,NULL,"Village Candle",19.99,"2020-03-11 12:26:34.652001",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678636,ID1,15,NULL,NULL,NULL,00602406615545,NULL,NULL,12.05,36.150000000000006,1,3,3,24Z,"Village Candle Decor Collection Cinnamon Spice 24z",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103462,NULL,NULL,"Village Candle",19.99,"2020-03-11 12:26:34.652065",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
678637,ID1,72,NULL,NULL,NULL,00070537246004,NULL,NULL,1.88,5.64,1,3,24,EA,"Hutzler SAUCE POD",NULL,NULL,NULL,NULL,NULL,NULL,NULL,103470,NULL,NULL,Hutzler,2.99,"2020-03-11 12:26:34.652128",30,"2020-07-20 10:24:10.817839",NULL,NULL,NULL
